submission_id,age,choice1,choice2,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,name1,name2,name3,name4,name5,name6,prolific_pid,prolific_session_id,prolific_study_id,prompt,response,responseTime,trialNR,trialType
3257,27,Denoden causes Ceflar.,Ceflar causes Denoden.,n/a,Higher degree,404199,1712749706832,1712749302633,male,effect-first,english,Themaglin,Rebosen,Agoriv,Flembers,Denoden,Ceflar,60735bf91cc710f57ccd7865,66167a9ce1f802e1e139a288,661674e0c44e7bba83cabd4f,-,Agoriv allows Flembers to develop,36469,3,generation-task-2
3257,27,Denoden causes Ceflar.,Ceflar causes Denoden.,n/a,Higher degree,404199,1712749706832,1712749302633,male,effect-first,english,Themaglin,Rebosen,Agoriv,Flembers,Denoden,Ceflar,60735bf91cc710f57ccd7865,66167a9ce1f802e1e139a288,661674e0c44e7bba83cabd4f,Denoden is associated with Ceflar.,Ceflar causes Denoden.,30033,1,FC-interpretation
3258,28,Agoriv causes Themaglin.,Themaglin causes Agoriv.,,Higher degree,163758,1712749749870,1712749586112,female,cause-first,English,Ceflar,Flembers,Denoden,Rebosen,Agoriv,Themaglin,60d45ef14ce40213675e4388,66167c0b81793dc1af7f6901,661674e0c44e7bba83cabd4f,-,C results in F,24660,1,generation-task-1
3258,28,Agoriv causes Themaglin.,Themaglin causes Agoriv.,,Higher degree,163758,1712749749870,1712749586112,female,cause-first,English,Ceflar,Flembers,Denoden,Rebosen,Agoriv,Themaglin,60d45ef14ce40213675e4388,66167c0b81793dc1af7f6901,661674e0c44e7bba83cabd4f,-,C can make F happen ,21457,2,generation-task-1
3258,28,Agoriv causes Themaglin.,Themaglin causes Agoriv.,,Higher degree,163758,1712749749870,1712749586112,female,cause-first,English,Ceflar,Flembers,Denoden,Rebosen,Agoriv,Themaglin,60d45ef14ce40213675e4388,66167c0b81793dc1af7f6901,661674e0c44e7bba83cabd4f,-,C leads to F,6141,3,generation-task-1
3258,28,Agoriv causes Themaglin.,Themaglin causes Agoriv.,,Higher degree,163758,1712749749870,1712749586112,female,cause-first,English,Ceflar,Flembers,Denoden,Rebosen,Agoriv,Themaglin,60d45ef14ce40213675e4388,66167c0b81793dc1af7f6901,661674e0c44e7bba83cabd4f,-,R is caused by D,24526,1,generation-task-2
3258,28,Agoriv causes Themaglin.,Themaglin causes Agoriv.,,Higher degree,163758,1712749749870,1712749586112,female,cause-first,English,Ceflar,Flembers,Denoden,Rebosen,Agoriv,Themaglin,60d45ef14ce40213675e4388,66167c0b81793dc1af7f6901,661674e0c44e7bba83cabd4f,-,R is the result of D,15975,2,generation-task-2
3258,28,Agoriv causes Themaglin.,Themaglin causes Agoriv.,,Higher degree,163758,1712749749870,1712749586112,female,cause-first,English,Ceflar,Flembers,Denoden,Rebosen,Agoriv,Themaglin,60d45ef14ce40213675e4388,66167c0b81793dc1af7f6901,661674e0c44e7bba83cabd4f,-,R happens after D,8342,3,generation-task-2
3258,28,Agoriv causes Themaglin.,Themaglin causes Agoriv.,,Higher degree,163758,1712749749870,1712749586112,female,cause-first,English,Ceflar,Flembers,Denoden,Rebosen,Agoriv,Themaglin,60d45ef14ce40213675e4388,66167c0b81793dc1af7f6901,661674e0c44e7bba83cabd4f,Agoriv is associated with Themaglin.,Agoriv causes Themaglin.,25034,1,FC-interpretation
3259,30,Ceflar causes Rebosen.,Rebosen causes Ceflar.,,Higher degree,121665,1712749757123,1712749635458,female,effect-first,English ,Agoriv,Denoden,Flembers,Themaglin,Ceflar,Rebosen,5f0f37283635570a83c68bfe,66167c3c097e9dd8b2f7d203,661674e0c44e7bba83cabd4f,-,D happens after A,31316,1,generation-task-1
3259,30,Ceflar causes Rebosen.,Rebosen causes Ceflar.,,Higher degree,121665,1712749757123,1712749635458,female,effect-first,English ,Agoriv,Denoden,Flembers,Themaglin,Ceflar,Rebosen,5f0f37283635570a83c68bfe,66167c3c097e9dd8b2f7d203,661674e0c44e7bba83cabd4f,-,D is after A,13036,2,generation-task-1
3259,30,Ceflar causes Rebosen.,Rebosen causes Ceflar.,,Higher degree,121665,1712749757123,1712749635458,female,effect-first,English ,Agoriv,Denoden,Flembers,Themaglin,Ceflar,Rebosen,5f0f37283635570a83c68bfe,66167c3c097e9dd8b2f7d203,661674e0c44e7bba83cabd4f,-,D happpens after A,13619,3,generation-task-1
3259,30,Ceflar causes Rebosen.,Rebosen causes Ceflar.,,Higher degree,121665,1712749757123,1712749635458,female,effect-first,English ,Agoriv,Denoden,Flembers,Themaglin,Ceflar,Rebosen,5f0f37283635570a83c68bfe,66167c3c097e9dd8b2f7d203,661674e0c44e7bba83cabd4f,-,F causes T,11297,1,generation-task-2
3259,30,Ceflar causes Rebosen.,Rebosen causes Ceflar.,,Higher degree,121665,1712749757123,1712749635458,female,effect-first,English ,Agoriv,Denoden,Flembers,Themaglin,Ceflar,Rebosen,5f0f37283635570a83c68bfe,66167c3c097e9dd8b2f7d203,661674e0c44e7bba83cabd4f,-,F happens because of T,8499,2,generation-task-2
3259,30,Ceflar causes Rebosen.,Rebosen causes Ceflar.,,Higher degree,121665,1712749757123,1712749635458,female,effect-first,English ,Agoriv,Denoden,Flembers,Themaglin,Ceflar,Rebosen,5f0f37283635570a83c68bfe,66167c3c097e9dd8b2f7d203,661674e0c44e7bba83cabd4f,-,F happens as of T,10771,3,generation-task-2
3259,30,Ceflar causes Rebosen.,Rebosen causes Ceflar.,,Higher degree,121665,1712749757123,1712749635458,female,effect-first,English ,Agoriv,Denoden,Flembers,Themaglin,Ceflar,Rebosen,5f0f37283635570a83c68bfe,66167c3c097e9dd8b2f7d203,661674e0c44e7bba83cabd4f,Ceflar is associated with Rebosen.,Ceflar causes Rebosen.,7576,1,FC-interpretation
3260,35,Denoden causes Flembers.,Flembers causes Denoden.,,Higher degree,154560,1712749802693,1712749648133,male,cause-first,English,Rebosen,Agoriv,Ceflar,Themaglin,Denoden,Flembers,60633507ffa9566b36a8c9f7,66167c4822b9ae81a71194dc,661674e0c44e7bba83cabd4f,-,Rebosen is linked to Agoriv,27134,1,generation-task-1
3260,35,Denoden causes Flembers.,Flembers causes Denoden.,,Higher degree,154560,1712749802693,1712749648133,male,cause-first,English,Rebosen,Agoriv,Ceflar,Themaglin,Denoden,Flembers,60633507ffa9566b36a8c9f7,66167c4822b9ae81a71194dc,661674e0c44e7bba83cabd4f,-,Rebosen leads to Agoriv,12800,2,generation-task-1
3260,35,Denoden causes Flembers.,Flembers causes Denoden.,,Higher degree,154560,1712749802693,1712749648133,male,cause-first,English,Rebosen,Agoriv,Ceflar,Themaglin,Denoden,Flembers,60633507ffa9566b36a8c9f7,66167c4822b9ae81a71194dc,661674e0c44e7bba83cabd4f,-,Rebosen creates Agoriv,17050,3,generation-task-1
3260,35,Denoden causes Flembers.,Flembers causes Denoden.,,Higher degree,154560,1712749802693,1712749648133,male,cause-first,English,Rebosen,Agoriv,Ceflar,Themaglin,Denoden,Flembers,60633507ffa9566b36a8c9f7,66167c4822b9ae81a71194dc,661674e0c44e7bba83cabd4f,-,Themaglin is brought about by Ceflar,24550,1,generation-task-2
3260,35,Denoden causes Flembers.,Flembers causes Denoden.,,Higher degree,154560,1712749802693,1712749648133,male,cause-first,English,Rebosen,Agoriv,Ceflar,Themaglin,Denoden,Flembers,60633507ffa9566b36a8c9f7,66167c4822b9ae81a71194dc,661674e0c44e7bba83cabd4f,-,Themaglin is created by Ceflar,12034,2,generation-task-2
3260,35,Denoden causes Flembers.,Flembers causes Denoden.,,Higher degree,154560,1712749802693,1712749648133,male,cause-first,English,Rebosen,Agoriv,Ceflar,Themaglin,Denoden,Flembers,60633507ffa9566b36a8c9f7,66167c4822b9ae81a71194dc,661674e0c44e7bba83cabd4f,-,Themaglin stems from Ceflar,6899,3,generation-task-2
3260,35,Denoden causes Flembers.,Flembers causes Denoden.,,Higher degree,154560,1712749802693,1712749648133,male,cause-first,English,Rebosen,Agoriv,Ceflar,Themaglin,Denoden,Flembers,60633507ffa9566b36a8c9f7,66167c4822b9ae81a71194dc,661674e0c44e7bba83cabd4f,Denoden is associated with Flembers.,Denoden causes Flembers.,15254,1,FC-interpretation
3261,32,Rebosen causes Ceflar.,Ceflar causes Rebosen.,,Graduated College,146567,1712749809671,1712749663104,female,cause-first,English,Denoden,Themaglin,Agoriv,Flembers,Rebosen,Ceflar,55a7ff69fdf99b7508d7da5a,66167c56c4d4265f4015db39,661674e0c44e7bba83cabd4f,-,Denoden makes Thermaglin happen,33297,1,generation-task-1
3261,32,Rebosen causes Ceflar.,Ceflar causes Rebosen.,,Graduated College,146567,1712749809671,1712749663104,female,cause-first,English,Denoden,Themaglin,Agoriv,Flembers,Rebosen,Ceflar,55a7ff69fdf99b7508d7da5a,66167c56c4d4265f4015db39,661674e0c44e7bba83cabd4f,-,Denoden is the cause of Themaglin,16089,2,generation-task-1
3261,32,Rebosen causes Ceflar.,Ceflar causes Rebosen.,,Graduated College,146567,1712749809671,1712749663104,female,cause-first,English,Denoden,Themaglin,Agoriv,Flembers,Rebosen,Ceflar,55a7ff69fdf99b7508d7da5a,66167c56c4d4265f4015db39,661674e0c44e7bba83cabd4f,-,Using Denoden creates the conditions for Themaglin,15252,3,generation-task-1
3261,32,Rebosen causes Ceflar.,Ceflar causes Rebosen.,,Graduated College,146567,1712749809671,1712749663104,female,cause-first,English,Denoden,Themaglin,Agoriv,Flembers,Rebosen,Ceflar,55a7ff69fdf99b7508d7da5a,66167c56c4d4265f4015db39,661674e0c44e7bba83cabd4f,-,Flembers is the cause of Agoriv,17445,1,generation-task-2
3261,32,Rebosen causes Ceflar.,Ceflar causes Rebosen.,,Graduated College,146567,1712749809671,1712749663104,female,cause-first,English,Denoden,Themaglin,Agoriv,Flembers,Rebosen,Ceflar,55a7ff69fdf99b7508d7da5a,66167c56c4d4265f4015db39,661674e0c44e7bba83cabd4f,-,Flembers creates the conditions for Agoriv,24264,2,generation-task-2
3261,32,Rebosen causes Ceflar.,Ceflar causes Rebosen.,,Graduated College,146567,1712749809671,1712749663104,female,cause-first,English,Denoden,Themaglin,Agoriv,Flembers,Rebosen,Ceflar,55a7ff69fdf99b7508d7da5a,66167c56c4d4265f4015db39,661674e0c44e7bba83cabd4f,-,Flembers is the cause of Agoriv,11157,3,generation-task-2
3261,32,Rebosen causes Ceflar.,Ceflar causes Rebosen.,,Graduated College,146567,1712749809671,1712749663104,female,cause-first,English,Denoden,Themaglin,Agoriv,Flembers,Rebosen,Ceflar,55a7ff69fdf99b7508d7da5a,66167c56c4d4265f4015db39,661674e0c44e7bba83cabd4f,Rebosen is associated with Ceflar.,Rebosen causes Ceflar.,8444,1,FC-interpretation
3262,51,Agoriv causes Flembers.,Flembers causes Agoriv.,,Did not graduate High-school,295575,1712749823330,1712749527755,female,cause-first,English,Rebosen,Denoden,Themaglin,Ceflar,Agoriv,Flembers,5a4d6973f4c9dc0001649fc7,66167bc8097e9dd8b2f7d1df,661674e0c44e7bba83cabd4f,-,"Rebosen causes Denoden, R brings about D, R is the root of D",154266,1,generation-task-1
3262,51,Agoriv causes Flembers.,Flembers causes Agoriv.,,Did not graduate High-school,295575,1712749823330,1712749527755,female,cause-first,English,Rebosen,Denoden,Themaglin,Ceflar,Agoriv,Flembers,5a4d6973f4c9dc0001649fc7,66167bc8097e9dd8b2f7d1df,661674e0c44e7bba83cabd4f,-,R is the root of D,12949,2,generation-task-1
3262,51,Agoriv causes Flembers.,Flembers causes Agoriv.,,Did not graduate High-school,295575,1712749823330,1712749527755,female,cause-first,English,Rebosen,Denoden,Themaglin,Ceflar,Agoriv,Flembers,5a4d6973f4c9dc0001649fc7,66167bc8097e9dd8b2f7d1df,661674e0c44e7bba83cabd4f,-,R brings about D,13655,3,generation-task-1
3262,51,Agoriv causes Flembers.,Flembers causes Agoriv.,,Did not graduate High-school,295575,1712749823330,1712749527755,female,cause-first,English,Rebosen,Denoden,Themaglin,Ceflar,Agoriv,Flembers,5a4d6973f4c9dc0001649fc7,66167bc8097e9dd8b2f7d1df,661674e0c44e7bba83cabd4f,-,C is after T,23442,1,generation-task-2
3262,51,Agoriv causes Flembers.,Flembers causes Agoriv.,,Did not graduate High-school,295575,1712749823330,1712749527755,female,cause-first,English,Rebosen,Denoden,Themaglin,Ceflar,Agoriv,Flembers,5a4d6973f4c9dc0001649fc7,66167bc8097e9dd8b2f7d1df,661674e0c44e7bba83cabd4f,-,C follows from T,16048,2,generation-task-2
3262,51,Agoriv causes Flembers.,Flembers causes Agoriv.,,Did not graduate High-school,295575,1712749823330,1712749527755,female,cause-first,English,Rebosen,Denoden,Themaglin,Ceflar,Agoriv,Flembers,5a4d6973f4c9dc0001649fc7,66167bc8097e9dd8b2f7d1df,661674e0c44e7bba83cabd4f,-,T is after C,14893,3,generation-task-2
3262,51,Agoriv causes Flembers.,Flembers causes Agoriv.,,Did not graduate High-school,295575,1712749823330,1712749527755,female,cause-first,English,Rebosen,Denoden,Themaglin,Ceflar,Agoriv,Flembers,5a4d6973f4c9dc0001649fc7,66167bc8097e9dd8b2f7d1df,661674e0c44e7bba83cabd4f,Agoriv is associated with Flembers.,Flembers causes Agoriv.,16304,1,FC-interpretation
3263,31,Flembers causes Rebosen.,Rebosen causes Flembers.,,Graduated High-school,99297,1712749842789,1712749743492,male,effect-first,English,Ceflar,Denoden,Themaglin,Agoriv,Flembers,Rebosen,611adee82e2e623f7eb77643,66167ca3ae2dfcc6d0126b9b,661674e0c44e7bba83cabd4f,-,D follows on from C,27974,1,generation-task-1
3263,31,Flembers causes Rebosen.,Rebosen causes Flembers.,,Graduated High-school,99297,1712749842789,1712749743492,male,effect-first,English,Ceflar,Denoden,Themaglin,Agoriv,Flembers,Rebosen,611adee82e2e623f7eb77643,66167ca3ae2dfcc6d0126b9b,661674e0c44e7bba83cabd4f,-,D comes after C,13211,2,generation-task-1
3263,31,Flembers causes Rebosen.,Rebosen causes Flembers.,,Graduated High-school,99297,1712749842789,1712749743492,male,effect-first,English,Ceflar,Denoden,Themaglin,Agoriv,Flembers,Rebosen,611adee82e2e623f7eb77643,66167ca3ae2dfcc6d0126b9b,661674e0c44e7bba83cabd4f,-,D is after C,7177,3,generation-task-1
3263,31,Flembers causes Rebosen.,Rebosen causes Flembers.,,Graduated High-school,99297,1712749842789,1712749743492,male,effect-first,English,Ceflar,Denoden,Themaglin,Agoriv,Flembers,Rebosen,611adee82e2e623f7eb77643,66167ca3ae2dfcc6d0126b9b,661674e0c44e7bba83cabd4f,-,T causes A,7111,1,generation-task-2
3263,31,Flembers causes Rebosen.,Rebosen causes Flembers.,,Graduated High-school,99297,1712749842789,1712749743492,male,effect-first,English,Ceflar,Denoden,Themaglin,Agoriv,Flembers,Rebosen,611adee82e2e623f7eb77643,66167ca3ae2dfcc6d0126b9b,661674e0c44e7bba83cabd4f,-,T starts A,5213,2,generation-task-2
3263,31,Flembers causes Rebosen.,Rebosen causes Flembers.,,Graduated High-school,99297,1712749842789,1712749743492,male,effect-first,English,Ceflar,Denoden,Themaglin,Agoriv,Flembers,Rebosen,611adee82e2e623f7eb77643,66167ca3ae2dfcc6d0126b9b,661674e0c44e7bba83cabd4f,-,T brings on A,13110,3,generation-task-2
3263,31,Flembers causes Rebosen.,Rebosen causes Flembers.,,Graduated High-school,99297,1712749842789,1712749743492,male,effect-first,English,Ceflar,Denoden,Themaglin,Agoriv,Flembers,Rebosen,611adee82e2e623f7eb77643,66167ca3ae2dfcc6d0126b9b,661674e0c44e7bba83cabd4f,Flembers is associated with Rebosen.,Rebosen causes Flembers.,5969,1,FC-interpretation
3264,55,Flembers causes Denoden.,Denoden causes Flembers.,,Graduated College,135884,1712749853463,1712749717579,female,effect-first,english,Ceflar,Rebosen,Agoriv,Themaglin,Flembers,Denoden,56bc48c70b36c4000c4ddf80,66167c9184a697745b11582c,661674e0c44e7bba83cabd4f,-,R is caused by C,28312,1,generation-task-1
3264,55,Flembers causes Denoden.,Denoden causes Flembers.,,Graduated College,135884,1712749853463,1712749717579,female,effect-first,english,Ceflar,Rebosen,Agoriv,Themaglin,Flembers,Denoden,56bc48c70b36c4000c4ddf80,66167c9184a697745b11582c,661674e0c44e7bba83cabd4f,-,R is the result of C,13440,2,generation-task-1
3264,55,Flembers causes Denoden.,Denoden causes Flembers.,,Graduated College,135884,1712749853463,1712749717579,female,effect-first,english,Ceflar,Rebosen,Agoriv,Themaglin,Flembers,Denoden,56bc48c70b36c4000c4ddf80,66167c9184a697745b11582c,661674e0c44e7bba83cabd4f,-,R is because of C,15374,3,generation-task-1
3264,55,Flembers causes Denoden.,Denoden causes Flembers.,,Graduated College,135884,1712749853463,1712749717579,female,effect-first,english,Ceflar,Rebosen,Agoriv,Themaglin,Flembers,Denoden,56bc48c70b36c4000c4ddf80,66167c9184a697745b11582c,661674e0c44e7bba83cabd4f,-,A is the cause of T,14084,1,generation-task-2
3264,55,Flembers causes Denoden.,Denoden causes Flembers.,,Graduated College,135884,1712749853463,1712749717579,female,effect-first,english,Ceflar,Rebosen,Agoriv,Themaglin,Flembers,Denoden,56bc48c70b36c4000c4ddf80,66167c9184a697745b11582c,661674e0c44e7bba83cabd4f,-,"A results in T
",20071,2,generation-task-2
3264,55,Flembers causes Denoden.,Denoden causes Flembers.,,Graduated College,135884,1712749853463,1712749717579,female,effect-first,english,Ceflar,Rebosen,Agoriv,Themaglin,Flembers,Denoden,56bc48c70b36c4000c4ddf80,66167c9184a697745b11582c,661674e0c44e7bba83cabd4f,-,A is beacuse of T,10688,3,generation-task-2
3264,55,Flembers causes Denoden.,Denoden causes Flembers.,,Graduated College,135884,1712749853463,1712749717579,female,effect-first,english,Ceflar,Rebosen,Agoriv,Themaglin,Flembers,Denoden,56bc48c70b36c4000c4ddf80,66167c9184a697745b11582c,661674e0c44e7bba83cabd4f,Flembers is associated with Denoden.,Denoden causes Flembers.,9453,1,FC-interpretation
3265,50,Agoriv causes Themaglin.,Themaglin causes Agoriv.,"None, thank you.",Graduated College,369222,1712749861280,1712749492058,female,cause-first,Spanish,Flembers,Ceflar,Denoden,Rebosen,Agoriv,Themaglin,643177f587129d6531f8da63,66167bae0912690459eb8f99,661674e0c44e7bba83cabd4f,-,F is known to bring upon C,32628,1,generation-task-1
3265,50,Agoriv causes Themaglin.,Themaglin causes Agoriv.,"None, thank you.",Graduated College,369222,1712749861280,1712749492058,female,cause-first,Spanish,Flembers,Ceflar,Denoden,Rebosen,Agoriv,Themaglin,643177f587129d6531f8da63,66167bae0912690459eb8f99,661674e0c44e7bba83cabd4f,-,F is the leading cause of C,13236,2,generation-task-1
3265,50,Agoriv causes Themaglin.,Themaglin causes Agoriv.,"None, thank you.",Graduated College,369222,1712749861280,1712749492058,female,cause-first,Spanish,Flembers,Ceflar,Denoden,Rebosen,Agoriv,Themaglin,643177f587129d6531f8da63,66167bae0912690459eb8f99,661674e0c44e7bba83cabd4f,-,F can lead to C,7144,3,generation-task-1
3265,50,Agoriv causes Themaglin.,Themaglin causes Agoriv.,"None, thank you.",Graduated College,369222,1712749861280,1712749492058,female,cause-first,Spanish,Flembers,Ceflar,Denoden,Rebosen,Agoriv,Themaglin,643177f587129d6531f8da63,66167bae0912690459eb8f99,661674e0c44e7bba83cabd4f,-,R is the end result from D,41472,1,generation-task-2
3265,50,Agoriv causes Themaglin.,Themaglin causes Agoriv.,"None, thank you.",Graduated College,369222,1712749861280,1712749492058,female,cause-first,Spanish,Flembers,Ceflar,Denoden,Rebosen,Agoriv,Themaglin,643177f587129d6531f8da63,66167bae0912690459eb8f99,661674e0c44e7bba83cabd4f,-,R is a factor of D,17256,2,generation-task-2
3265,50,Agoriv causes Themaglin.,Themaglin causes Agoriv.,"None, thank you.",Graduated College,369222,1712749861280,1712749492058,female,cause-first,Spanish,Flembers,Ceflar,Denoden,Rebosen,Agoriv,Themaglin,643177f587129d6531f8da63,66167bae0912690459eb8f99,661674e0c44e7bba83cabd4f,-,R is a result of D,14126,3,generation-task-2
3265,50,Agoriv causes Themaglin.,Themaglin causes Agoriv.,"None, thank you.",Graduated College,369222,1712749861280,1712749492058,female,cause-first,Spanish,Flembers,Ceflar,Denoden,Rebosen,Agoriv,Themaglin,643177f587129d6531f8da63,66167bae0912690459eb8f99,661674e0c44e7bba83cabd4f,Agoriv is associated with Themaglin.,Agoriv causes Themaglin.,14059,1,FC-interpretation
3266,55,Themaglin causes Flembers.,Flembers causes Themaglin.,,Graduated College,204119,1712749868992,1712749664873,male,cause-first,English,Rebosen,Ceflar,Agoriv,Denoden,Themaglin,Flembers,5e136526b199e499e81522c7,66167c5aa3f7b1d74cd6871f,661674e0c44e7bba83cabd4f,-,C is caused by r,28399,1,generation-task-1
3266,55,Themaglin causes Flembers.,Flembers causes Themaglin.,,Graduated College,204119,1712749868992,1712749664873,male,cause-first,English,Rebosen,Ceflar,Agoriv,Denoden,Themaglin,Flembers,5e136526b199e499e81522c7,66167c5aa3f7b1d74cd6871f,661674e0c44e7bba83cabd4f,-,r WILL PRODUCE C,22626,2,generation-task-1
3266,55,Themaglin causes Flembers.,Flembers causes Themaglin.,,Graduated College,204119,1712749868992,1712749664873,male,cause-first,English,Rebosen,Ceflar,Agoriv,Denoden,Themaglin,Flembers,5e136526b199e499e81522c7,66167c5aa3f7b1d74cd6871f,661674e0c44e7bba83cabd4f,-,c HAPPENS BECAUSE OF r,15928,3,generation-task-1
3266,55,Themaglin causes Flembers.,Flembers causes Themaglin.,,Graduated College,204119,1712749868992,1712749664873,male,cause-first,English,Rebosen,Ceflar,Agoriv,Denoden,Themaglin,Flembers,5e136526b199e499e81522c7,66167c5aa3f7b1d74cd6871f,661674e0c44e7bba83cabd4f,-,D happens due to A,32040,1,generation-task-2
3266,55,Themaglin causes Flembers.,Flembers causes Themaglin.,,Graduated College,204119,1712749868992,1712749664873,male,cause-first,English,Rebosen,Ceflar,Agoriv,Denoden,Themaglin,Flembers,5e136526b199e499e81522c7,66167c5aa3f7b1d74cd6871f,661674e0c44e7bba83cabd4f,-,D is a result of A,32351,2,generation-task-2
3266,55,Themaglin causes Flembers.,Flembers causes Themaglin.,,Graduated College,204119,1712749868992,1712749664873,male,cause-first,English,Rebosen,Ceflar,Agoriv,Denoden,Themaglin,Flembers,5e136526b199e499e81522c7,66167c5aa3f7b1d74cd6871f,661674e0c44e7bba83cabd4f,-,D occurs after A,19375,3,generation-task-2
3266,55,Themaglin causes Flembers.,Flembers causes Themaglin.,,Graduated College,204119,1712749868992,1712749664873,male,cause-first,English,Rebosen,Ceflar,Agoriv,Denoden,Themaglin,Flembers,5e136526b199e499e81522c7,66167c5aa3f7b1d74cd6871f,661674e0c44e7bba83cabd4f,Themaglin is associated with Flembers.,Themaglin causes Flembers.,9623,1,FC-interpretation
3267,26,Rebosen causes Agoriv.,Agoriv causes Rebosen.,,Higher degree,182195,1712749882378,1712749700183,female,effect-first,English,Ceflar,Denoden,Flembers,Themaglin,Rebosen,Agoriv,5ff1f40743c5786a224ae3d8,66167c7c4c6ed7353eb97b7c,661674e0c44e7bba83cabd4f,-,Denoden will occur after use of Ceflar ,41355,1,generation-task-1
3267,26,Rebosen causes Agoriv.,Agoriv causes Rebosen.,,Higher degree,182195,1712749882378,1712749700183,female,effect-first,English,Ceflar,Denoden,Flembers,Themaglin,Rebosen,Agoriv,5ff1f40743c5786a224ae3d8,66167c7c4c6ed7353eb97b7c,661674e0c44e7bba83cabd4f,-,Deonden will happen after using Ceflar ,18089,2,generation-task-1
3267,26,Rebosen causes Agoriv.,Agoriv causes Rebosen.,,Higher degree,182195,1712749882378,1712749700183,female,effect-first,English,Ceflar,Denoden,Flembers,Themaglin,Rebosen,Agoriv,5ff1f40743c5786a224ae3d8,66167c7c4c6ed7353eb97b7c,661674e0c44e7bba83cabd4f,-,Denoden is caused by Ceflar,26898,3,generation-task-1
3267,26,Rebosen causes Agoriv.,Agoriv causes Rebosen.,,Higher degree,182195,1712749882378,1712749700183,female,effect-first,English,Ceflar,Denoden,Flembers,Themaglin,Rebosen,Agoriv,5ff1f40743c5786a224ae3d8,66167c7c4c6ed7353eb97b7c,661674e0c44e7bba83cabd4f,-,Flembers makes Themaglin happen,18286,1,generation-task-2
3267,26,Rebosen causes Agoriv.,Agoriv causes Rebosen.,,Higher degree,182195,1712749882378,1712749700183,female,effect-first,English,Ceflar,Denoden,Flembers,Themaglin,Rebosen,Agoriv,5ff1f40743c5786a224ae3d8,66167c7c4c6ed7353eb97b7c,661674e0c44e7bba83cabd4f,-,Flembers induces Themaglin,12165,2,generation-task-2
3267,26,Rebosen causes Agoriv.,Agoriv causes Rebosen.,,Higher degree,182195,1712749882378,1712749700183,female,effect-first,English,Ceflar,Denoden,Flembers,Themaglin,Rebosen,Agoriv,5ff1f40743c5786a224ae3d8,66167c7c4c6ed7353eb97b7c,661674e0c44e7bba83cabd4f,-,Flembers starts Themaglin,14901,3,generation-task-2
3267,26,Rebosen causes Agoriv.,Agoriv causes Rebosen.,,Higher degree,182195,1712749882378,1712749700183,female,effect-first,English,Ceflar,Denoden,Flembers,Themaglin,Rebosen,Agoriv,5ff1f40743c5786a224ae3d8,66167c7c4c6ed7353eb97b7c,661674e0c44e7bba83cabd4f,Rebosen is associated with Agoriv.,Agoriv causes Rebosen.,11648,1,FC-interpretation
3273,47,Ceflar causes Denoden.,Denoden causes Ceflar.,,Higher degree,188156,1712749997971,1712749809815,male,effect-first,English,Themaglin,Rebosen,Flembers,Agoriv,Ceflar,Denoden,63d1abc35b283e3febe50be1,66167cea4f723255ff39a2b6,661674e0c44e7bba83cabd4f,-,Rebosen is caused by even minute levels of Themaglin,36432,1,generation-task-1
3273,47,Ceflar causes Denoden.,Denoden causes Ceflar.,,Higher degree,188156,1712749997971,1712749809815,male,effect-first,English,Themaglin,Rebosen,Flembers,Agoriv,Ceflar,Denoden,63d1abc35b283e3febe50be1,66167cea4f723255ff39a2b6,661674e0c44e7bba83cabd4f,-,Rebosen is the result of ingesting Themaglin,17387,2,generation-task-1
3273,47,Ceflar causes Denoden.,Denoden causes Ceflar.,,Higher degree,188156,1712749997971,1712749809815,male,effect-first,English,Themaglin,Rebosen,Flembers,Agoriv,Ceflar,Denoden,63d1abc35b283e3febe50be1,66167cea4f723255ff39a2b6,661674e0c44e7bba83cabd4f,-,Rebosen disorder is a consqeuence of the liver producing excess Themaglin,19575,3,generation-task-1
3273,47,Ceflar causes Denoden.,Denoden causes Ceflar.,,Higher degree,188156,1712749997971,1712749809815,male,effect-first,English,Themaglin,Rebosen,Flembers,Agoriv,Ceflar,Denoden,63d1abc35b283e3febe50be1,66167cea4f723255ff39a2b6,661674e0c44e7bba83cabd4f,-,"Flembers, unless controlled early, will develop into Agoriv",37823,1,generation-task-2
3273,47,Ceflar causes Denoden.,Denoden causes Ceflar.,,Higher degree,188156,1712749997971,1712749809815,male,effect-first,English,Themaglin,Rebosen,Flembers,Agoriv,Ceflar,Denoden,63d1abc35b283e3febe50be1,66167cea4f723255ff39a2b6,661674e0c44e7bba83cabd4f,-,Flembers is the primary instigator of Agoriv,15336,2,generation-task-2
3273,47,Ceflar causes Denoden.,Denoden causes Ceflar.,,Higher degree,188156,1712749997971,1712749809815,male,effect-first,English,Themaglin,Rebosen,Flembers,Agoriv,Ceflar,Denoden,63d1abc35b283e3febe50be1,66167cea4f723255ff39a2b6,661674e0c44e7bba83cabd4f,-,Flembers leads to Agoriv,17808,3,generation-task-2
3273,47,Ceflar causes Denoden.,Denoden causes Ceflar.,,Higher degree,188156,1712749997971,1712749809815,male,effect-first,English,Themaglin,Rebosen,Flembers,Agoriv,Ceflar,Denoden,63d1abc35b283e3febe50be1,66167cea4f723255ff39a2b6,661674e0c44e7bba83cabd4f,Ceflar is associated with Denoden.,Denoden causes Ceflar.,14235,1,FC-interpretation
