submission_id,QUD,age,choice1,choice2,choiceNameFirst,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,name1,name2,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,statement,statementFirst,topic,trialNR
2306,Can you tell me something about Rebosen?,61,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,topic-is-subject,Graduated College,74152,1710584167144,1710584092992,female,english,Ceflar,Rebosen,58810bc97b21a60001758c8b,65f571105fbf82f0d5de5ba0,65f560505a0fd1f1dad5a605,Ceflar causes Rebosen.,43328,Rebosen is associated with Ceflar.,second,second,0
2207,Can you tell me something about Flembers?,57,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,topic-is-subject,Graduated High-school,95628,1710583615725,1710583520097,male,English ,Denoden,Flembers,5d559830e8add20001ccf2f8,65f56ed55754b209484d0eaf,65f560505a0fd1f1dad5a605,Denoden causes Flembers.,44034,Flembers is associated with Denoden.,second,second,0
2215,Can you tell me something about Rebosen?,47,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,topic-is-subject,Higher degree,64657,1710583661550,1710583596893,female,english,Rebosen,Ceflar,5d87670a9497150001326547,65f56f27fe590ca65c164110,65f560505a0fd1f1dad5a605,Ceflar causes Rebosen.,37249,Rebosen is associated with Ceflar.,first,first,0
2217,Can you tell me something about Themaglin?,62,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,topic-is-PP,Graduated High-school,76935,1710583672990,1710583596055,female,English ,Themaglin,Agoriv,60b23a3378fc761a80f717f9,65f56f22ee786cff7aa22475,65f560505a0fd1f1dad5a605,Themaglin causes Agoriv.,42091,Agoriv is associated with Themaglin.,second,first,0
2232,Can you tell me something about Agoriv?,36,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,topic-is-subject,Higher degree,51243,1710583769534,1710583718291,female,English,Denoden,Agoriv,5fd39e76251e2503b8fbb552,65f56f954c70df44e4ce32b8,65f560505a0fd1f1dad5a605,Denoden causes Agoriv.,24798,Agoriv is associated with Denoden.,second,second,0
2238,Can you tell me something about Denoden?,58,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,topic-is-subject,Graduated High-school,45293,1710583823524,1710583778231,male,English,Denoden,Flembers,646241c99c2d2381e989c328,65f56fd88e2b525b091a906d,65f560505a0fd1f1dad5a605,Flembers causes Denoden.,19184,Denoden is associated with Flembers.,first,first,0
2246,Can you tell me something about Flembers?,27,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,topic-is-subject,Higher degree,60226,1710583881964,1710583821738,male,english,Flembers,Ceflar,5f54b7bc649418811db24711,65f57009a0ffd51e16cd7563,65f560505a0fd1f1dad5a605,Ceflar causes Flembers.,20952,Flembers is associated with Ceflar.,first,first,0
2278,Can you tell me something about Ceflar?,27,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,topic-is-subject,Higher degree,63328,1710584022318,1710583958990,male,English,Themaglin,Ceflar,5f10801832ec821c0cab6163,65f5708e1c03bff8caa1ee86,65f560505a0fd1f1dad5a605,Themaglin causes Ceflar.,35726,Ceflar is associated with Themaglin.,second,second,0
2279,Can you tell me something about Denoden?,31,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,topic-is-subject,Higher degree,48469,1710584027173,1710583978704,male,English,Denoden,Flembers,6120cea050e9bce18a162223,65f570a407e74f050a062bbf,65f560505a0fd1f1dad5a605,Flembers causes Denoden.,25837,Denoden is associated with Flembers.,first,first,0
2297,Can you tell me something about Agoriv?,28,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,topic-is-subject,Graduated High-school,53758,1710584113056,1710584059298,female,English ,Ceflar,Agoriv,63d8665164999168637f2029,65f570f50480fb47aae845f2,65f560505a0fd1f1dad5a605,Ceflar causes Agoriv.,14518,Agoriv is associated with Ceflar.,second,second,0
2218,Can you tell me something about Ceflar?,23,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,topic-is-PP,Graduated High-school,80846,1710583678301,1710583597455,other,English,Denoden,Ceflar,65b2d48464a6cd2bfe4df459,65f56f274af96460db08fe09,65f560505a0fd1f1dad5a605,Ceflar causes Denoden.,56250,Denoden is associated with Ceflar.,first,second,0
2223,Can you tell me something about Flembers?,,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,topic-is-subject,Graduated High-school,70613,1710583708910,1710583638297,female,English ,Flembers,Rebosen,59a325d98d2b1600011b3f96,65f56f4e762a07b50be81e1b,65f560505a0fd1f1dad5a605,Flembers causes Rebosen.,39588,Flembers is associated with Rebosen.,first,first,0
2260,Can you tell me something about Themaglin?,51,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,topic-is-subject,Graduated College,53783,1710583954543,1710583900760,male,English,Themaglin,Flembers,5a3a570307245d0001fc0692,65f5705e84a132e10ed5b951,65f560505a0fd1f1dad5a605,Flembers causes Themaglin.,28991,Themaglin is associated with Flembers.,first,first,0
2262,Can you tell me something about Ceflar?,31,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,topic-is-subject,Graduated College,34910,1710583969878,1710583934968,male,english,Denoden,Ceflar,62eecc131c4b40e5a9fdb8c0,65f57079391bec682990d221,65f560505a0fd1f1dad5a605,Denoden causes Ceflar.,17751,Ceflar is associated with Denoden.,second,second,0
2274,Can you tell me something about Flembers?,42,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,topic-is-PP,Higher degree,73896,1710584008868,1710583934972,female,English ,Flembers,Agoriv,5c88fac8e0da6500178fe7f2,65f57075ee786cff7aa224c1,65f560505a0fd1f1dad5a605,Flembers causes Agoriv.,39427,Agoriv is associated with Flembers.,second,first,0
2288,Can you tell me something about Themaglin?,40,Denoden causes Themaglin.,Themaglin causes Denoden.,Denoden,,topic-is-PP,Graduated College,53322,1710584073212,1710584019890,female,English,Denoden,Themaglin,5b51c33d026602000178b5ec,65f570cda163a187260c0201,65f560505a0fd1f1dad5a605,Denoden causes Themaglin.,35406,Denoden is associated with Themaglin.,first,second,0
2291,Can you tell me something about Agoriv?,59,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,topic-is-subject,Graduated High-school,56587,1710584083614,1710584027027,female,English,Agoriv,Themaglin,5ccb4c09e9c5b40016f6b05e,65f570ceaa9026db59ebf347,65f560505a0fd1f1dad5a605,Agoriv causes Themaglin.,30646,Agoriv is associated with Themaglin.,first,first,0
2299,Can you tell me something about Ceflar?,70,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,topic-is-subject,Graduated High-school,66583,1710584132422,1710584065839,female,English,Flembers,Ceflar,6485fdd710b39198f65e63f4,65f570f7a94897240363d4cf,65f560505a0fd1f1dad5a605,Flembers causes Ceflar.,37061,Ceflar is associated with Flembers.,second,second,0
2312,Can you tell me something about Denoden?,40,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,topic-is-PP,Graduated High-school,51246,1710584186876,1710584135630,female,English,Denoden,Agoriv,59779749d5ddf60001d14bee,65f5713dfe590ca65c16417d,65f560505a0fd1f1dad5a605,Denoden causes Agoriv.,25532,Agoriv is associated with Denoden.,second,first,0
2227,Can you tell me something about Rebosen?,55,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,topic-is-subject,Higher degree,69274,1710583713950,1710583644676,female,ENGLISH,Rebosen,Denoden,5cc052c9a1e263001715594d,65f56f521147bc02884a096b,65f560505a0fd1f1dad5a605,Denoden causes Rebosen.,34050,Rebosen is associated with Denoden.,first,first,0
2228,Can you tell me something about Rebosen?,24,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,topic-is-subject,Graduated High-school,46760,1710583724978,1710583678218,female,English ,Rebosen,Flembers,615e1c89bc1cacee9f13c58e,65f56f761147bc02884a0976,65f560505a0fd1f1dad5a605,Flembers causes Rebosen.,28041,Rebosen is associated with Flembers.,first,first,0
2236,Can you tell me something about Ceflar?,35,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,topic-is-PP,Graduated College,38667,1710583787061,1710583748394,male,English,Rebosen,Ceflar,605f064127eec9cb4494b4d9,65f56fc15fbf82f0d5de5b4a,65f560505a0fd1f1dad5a605,Rebosen causes Ceflar.,21536,Rebosen is associated with Ceflar.,first,second,0
2249,Can you tell me something about Flembers?,35,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,topic-is-PP,Graduated College,67372,1710583894701,1710583827329,female,English ,Ceflar,Flembers,6161d2329a7b14fb4a336f73,65f5700b8f9ee4e035af3a0b,65f560505a0fd1f1dad5a605,Flembers causes Ceflar.,36084,Ceflar is associated with Flembers.,first,second,0
2251,Can you tell me something about Agoriv?,24,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,topic-is-subject,Graduated College,61954,1710583903362,1710583841408,female,English,Ceflar,Agoriv,5f1e8aa76210d9000c23deb5,65f5700b1b19a041bbde1aa8,65f560505a0fd1f1dad5a605,Ceflar causes Agoriv.,31143,Agoriv is associated with Ceflar.,second,second,0
2252,Can you tell me something about Agoriv?,26,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,topic-is-PP,Graduated College,78739,1710583910329,1710583831590,female,English ,Rebosen,Agoriv,5f2b2edf9c073d531ede4967,65f57012c4b0110a2eea64cd,65f560505a0fd1f1dad5a605,Agoriv causes Rebosen.,49673,Rebosen is associated with Agoriv.,first,second,0
2266,Can you tell me something about Themaglin?,43,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,topic-is-subject,Graduated College,64211,1710583989897,1710583925686,male,English,Flembers,Themaglin,61516c12872973b48c8594ae,65f57072dc148945f0f09551,65f560505a0fd1f1dad5a605,Themaglin causes Flembers.,38382,Themaglin is associated with Flembers.,second,second,0
2275,Can you tell me something about Themaglin?,42,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,topic-is-PP,Graduated College,109020,1710584014205,1710583905185,male,english,Rebosen,Themaglin,55ba0babfdf99b09bd1bec17,65f570546dc788f69e71515c,65f560505a0fd1f1dad5a605,Rebosen causes Themaglin.,69183,Rebosen is associated with Themaglin.,first,second,0
2304,Can you tell me something about Ceflar?,31,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,topic-is-PP,Higher degree,53603,1710584161231,1710584107628,female,English,Denoden,Ceflar,616f2317fed4c878757bcc59,65f57125762a07b50be81e99,65f560505a0fd1f1dad5a605,Denoden causes Ceflar.,30293,Denoden is associated with Ceflar.,first,second,0
2233,Can you tell me something about Denoden?,43,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,topic-is-PP,Graduated High-school,31498,1710583774579,1710583743081,female,English ,Denoden,Rebosen,5e2e0737bc55493eebd0ea53,65f56fb751100c7020887e22,65f560505a0fd1f1dad5a605,Rebosen causes Denoden.,16530,Rebosen is associated with Denoden.,second,first,0
2245,Can you tell me something about Themaglin?,59,Denoden causes Themaglin.,Themaglin causes Denoden.,Denoden,,topic-is-subject,Graduated High-school,72006,1710583875446,1710583803440,male,English,Themaglin,Denoden,5d87aa1f1af55f00010adb4b,65f56ff1762a07b50be81e3c,65f560505a0fd1f1dad5a605,Denoden causes Themaglin.,42357,Themaglin is associated with Denoden.,first,first,0
2248,Can you tell me something about Agoriv?,42,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,topic-is-PP,Graduated College,58755,1710583892573,1710583833818,male,English,Agoriv,Rebosen,568a3ac1d3d6a7000ba240b0,65f570105fbf82f0d5de5b5b,65f560505a0fd1f1dad5a605,Rebosen causes Agoriv.,33683,Rebosen is associated with Agoriv.,second,first,0
2255,Can you tell me something about Themaglin?,37,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,topic-is-subject,Graduated College,24909,1710583936281,1710583911372,female,English,Themaglin,Ceflar,57a867cc70c76a00012469cd,65f56ebe4af96460db08fdeb,65f560505a0fd1f1dad5a605,Themaglin causes Ceflar.,12280,Themaglin is associated with Ceflar.,first,first,0
2263,Can you tell me something about Ceflar?,31,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,topic-is-PP,Graduated College,42812,1710583975929,1710583933117,female,,Ceflar,Denoden,6067829b3bfa1e58b8b19e21,65f57077499489572acce4b0,65f560505a0fd1f1dad5a605,Denoden causes Ceflar.,20701,Denoden is associated with Ceflar.,second,first,0
2272,Can you tell me something about Agoriv?,36,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,thanks,topic-is-PP,Graduated College,63526,1710584006179,1710583942653,male,bengali,Flembers,Agoriv,63d18330964d8e7f0f14164d,65f5707aa41725db8eff2b02,65f560505a0fd1f1dad5a605,Agoriv causes Flembers.,25551,Flembers is associated with Agoriv.,first,second,0
2273,Can you tell me something about Themaglin?,47,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,topic-is-PP,Graduated College,66026,1710584007539,1710583941513,male,"English, Scots",Themaglin,Denoden,63469b33c8cdbd6d3067c28b,65f57083dc148945f0f0955a,65f560505a0fd1f1dad5a605,Themaglin causes Denoden.,20655,Denoden is associated with Themaglin.,second,first,0
2309,Can you tell me something about Rebosen?,34,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,topic-is-subject,Higher degree,43968,1710584174355,1710584130387,female,English,Themaglin,Rebosen,5c1bf5ae10677f0001d9a382,65f5713851100c7020887e77,65f560505a0fd1f1dad5a605,Rebosen causes Themaglin.,25875,Rebosen is associated with Themaglin.,second,second,0
2328,Can you tell me something about Flembers?,27,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,topic-is-PP,Graduated College,40580,1710584244770,1710584204190,female,English,Denoden,Flembers,616595ace46d35dafdd7edd4,65f5717398fe086877d5b3f5,65f560505a0fd1f1dad5a605,Denoden causes Flembers.,17933,Denoden is associated with Flembers.,first,second,0
2239,Can you tell me something about Rebosen?,69,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,topic-is-PP,Higher degree,97051,1710583825331,1710583728280,male,English,Denoden,Rebosen,5ec6b8c209c94d0cff697edf,65f56fa7dc148945f0f09506,65f560505a0fd1f1dad5a605,Denoden causes Rebosen.,55008,Denoden is associated with Rebosen.,first,second,0
2240,Can you tell me something about Agoriv?,57,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,topic-is-PP,Graduated College,63811,1710583850362,1710583786551,female,English ,Agoriv,Flembers,573f59f150f5e6000dcc4963,65f56fdc4af96460db08fe2f,65f560505a0fd1f1dad5a605,Agoriv causes Flembers.,24937,Flembers is associated with Agoriv.,second,first,0
2243,Can you tell me something about Ceflar?,38,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,topic-is-PP,Graduated College,33055,1710583865412,1710583832357,female,English ,Ceflar,Flembers,5f8f40be49664a18164e7231,65f5700d4c70df44e4ce32cf,65f560505a0fd1f1dad5a605,Ceflar causes Flembers.,12989,Flembers is associated with Ceflar.,second,first,0
2244,Can you tell me something about Flembers?,28,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,topic-is-PP,Graduated High-school,55004,1710583866107,1710583811103,female,english,Flembers,Rebosen,5f3d4416c9088f09a5929418,65f56ffb762a07b50be81e41,65f560505a0fd1f1dad5a605,Flembers causes Rebosen.,29068,Rebosen is associated with Flembers.,second,first,0
2256,Can you tell me something about Denoden?,23,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,topic-is-subject,Graduated High-school,38365,1710583943690,1710583905325,female,English,Ceflar,Denoden,6307d078f1d08d8414e64f22,65f57059a41725db8eff2af3,65f560505a0fd1f1dad5a605,Ceflar causes Denoden.,22422,Denoden is associated with Ceflar.,second,second,0
2269,Can you tell me something about Agoriv?,20,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,topic-is-subject,Graduated High-school,61668,1710583999650,1710583937982,male,English,Agoriv,Denoden,65bbd829ca96a66893917811,65f57048a4bcfa4e229ced34,65f560505a0fd1f1dad5a605,Agoriv causes Denoden.,41986,Agoriv is associated with Denoden.,first,first,0
2270,Can you tell me something about Rebosen?,59,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,topic-is-subject,Graduated High-school,106509,1710584006925,1710583900416,male,English ,Rebosen,Denoden,62347ee217c402f4acae35d0,65f57046499489572acce4a4,65f560505a0fd1f1dad5a605,Denoden causes Rebosen.,66037,Rebosen is associated with Denoden.,first,first,0
2271,Can you tell me something about Rebosen?,45,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,topic-is-PP,Graduated High-school,192099,1710584005027,1710583812928,male,english,Rebosen,Flembers,5c8406438d2bbf0017e4a416,65f570008e2b525b091a9078,65f560505a0fd1f1dad5a605,Rebosen causes Flembers.,14814,Flembers is associated with Rebosen.,second,first,0
2285,Can you tell me something about Themaglin?,22,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,topic-is-PP,Graduated College,28550,1710584064210,1710584035660,male,english,Ceflar,Themaglin,5e1b795dc799223a3b447ada,65f570e084a132e10ed5b96a,65f560505a0fd1f1dad5a605,Themaglin causes Ceflar.,11552,Ceflar is associated with Themaglin.,first,second,0
2253,Can you tell me something about Rebosen?,22,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,topic-is-subject,Graduated High-school,45819,1710583911277,1710583865458,female,english,Rebosen,Denoden,5e846886c740a7000a1b4672,65f57034e5d2f31956d4917f,65f560505a0fd1f1dad5a605,Rebosen causes Denoden.,16135,Rebosen is associated with Denoden.,first,first,0
2259,Can you tell me something about Ceflar?,32,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,topic-is-PP,Graduated High-school,36386,1710583957220,1710583920834,male,English,Ceflar,Themaglin,64203836cc2a802088981415,65f5706757c01c012863cfac,65f560505a0fd1f1dad5a605,Themaglin causes Ceflar.,16641,Themaglin is associated with Ceflar.,second,first,0
2292,Can you tell me something about Ceflar?,44,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,topic-is-subject,Higher degree,75406,1710584091471,1710584016065,male,English,Themaglin,Ceflar,62a286a214a358e9d2c561a0,65f570c9baabda8dcaff06ef,65f560505a0fd1f1dad5a605,Ceflar causes Themaglin.,45676,Ceflar is associated with Themaglin.,second,second,0
2300,Can you tell me something about Flembers?,42,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,topic-is-subject,,48628,1710584133994,1710584085366,female,English ,Denoden,Flembers,5c7cd5020d75f00001f610e2,65f5710d1c411d371249d7b7,65f560505a0fd1f1dad5a605,Denoden causes Flembers.,20762,Flembers is associated with Denoden.,second,second,0
2301,Can you tell me something about Agoriv?,33,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,topic-is-PP,Graduated High-school,38944,1710584138467,1710584099523,female,English ,Themaglin,Agoriv,5e349c07e2790c468d9775aa,65f5711d6dc788f69e715184,65f560505a0fd1f1dad5a605,Agoriv causes Themaglin.,22404,Themaglin is associated with Agoriv.,first,second,0
2316,Can you tell me something about Ceflar?,64,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,topic-is-subject,Graduated College,35897,1710584198937,1710584163040,male,English ,Ceflar,Agoriv,57a7337e913c710001977341,65f5715ccf58d60ef65edd1b,65f560505a0fd1f1dad5a605,Agoriv causes Ceflar.,18589,Ceflar is associated with Agoriv.,first,first,0
2356,Can you tell me something about Ceflar?,52,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,topic-is-subject,,77960,1710584353043,1710584275083,female,,Ceflar,Denoden,5f057c7f3f3bf0000b446bb9,65f571cb4d61aa2462a03467,65f560505a0fd1f1dad5a605,Denoden causes Ceflar.,42945,Ceflar is associated with Denoden.,first,first,0
2258,Can you tell me something about Agoriv?,41,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,topic-is-PP,Graduated College,28956,1710583944543,1710583915587,female,English,Rebosen,Agoriv,59a28708617ca80001fcd2e2,65f570684d61aa2462a0342b,65f560505a0fd1f1dad5a605,Agoriv causes Rebosen.,16569,Rebosen is associated with Agoriv.,first,second,0
2261,Can you tell me something about Denoden?,44,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,topic-is-PP,Higher degree,56937,1710583960878,1710583903941,male,English,Themaglin,Denoden,612d18baf58abea6585a18e7,65f57055d0dc4e028e16441f,65f560505a0fd1f1dad5a605,Denoden causes Themaglin.,32951,Themaglin is associated with Denoden.,first,second,0
2267,Can you tell me something about Denoden?,38,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,topic-is-subject,Higher degree,36476,1710583995015,1710583958539,female,English ,Denoden,Ceflar,63e54b3888fade79c84ea588,65f5708f2f7c9ce94d0bf836,65f560505a0fd1f1dad5a605,Denoden causes Ceflar.,16607,Denoden is associated with Ceflar.,first,first,0
2268,Can you tell me something about Agoriv?,53,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,topic-is-PP,Graduated College,60469,1710583994570,1710583934101,female,English,Agoriv,Ceflar,5e4db49d96e3c32079f64790,65f5707c5754b209484d0f26,65f560505a0fd1f1dad5a605,Agoriv causes Ceflar.,33798,Ceflar is associated with Agoriv.,second,first,0
2286,Can you tell me something about Rebosen?,40,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,topic-is-subject,Higher degree,55114,1710584070137,1710584015023,male,English,Rebosen,Ceflar,6161876c34b26fd00653a6fb,65f570c88e2b525b091a90b7,65f560505a0fd1f1dad5a605,Ceflar causes Rebosen.,32373,Rebosen is associated with Ceflar.,first,first,0
2290,Can you tell me something about Ceflar?,23,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,topic-is-PP,Higher degree,38608,1710584103757,1710584065149,female,English,Themaglin,Ceflar,5ec83217e7e29110f1f1cde0,65f570aba163a187260c01f7,65f560505a0fd1f1dad5a605,Ceflar causes Themaglin.,21470,Themaglin is associated with Ceflar.,first,second,0
2294,Can you tell me something about Ceflar?,55,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,topic-is-PP,Graduated College,109250,1710584107691,1710583998441,female,British English,Ceflar,Flembers,571fdcb14b8ecc0013c24fcb,65f570bcc0917460779ce7d5,65f560505a0fd1f1dad5a605,Ceflar causes Flembers.,55752,Flembers is associated with Ceflar.,second,first,0
2313,Can you tell me something about Agoriv?,60,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,The answers did not make sense to me.,topic-is-PP,Graduated College,118469,1710584189182,1710584070713,female,English,Themaglin,Agoriv,633a9edbf27eaa16efef242f,65f570fd77af580afc400cc4,65f560505a0fd1f1dad5a605,Themaglin causes Agoriv.,64083,Themaglin is associated with Agoriv.,first,second,0
2336,Can you tell me something about Agoriv?,35,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,topic-is-subject,Higher degree,58191,1710584289863,1710584231672,male,English,Agoriv,Denoden,5c742ed3b80b460016bd0361,65f5719ac25233291cc1389b,65f560505a0fd1f1dad5a605,Denoden causes Agoriv.,32443,Agoriv is associated with Denoden.,first,first,0
2280,Can you tell me something about Rebosen?,62,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,topic-is-subject,Graduated College,75358,1710584028182,1710583952824,female,english,Ceflar,Rebosen,61711d5d5eeb6ccab6055d94,65f570851147bc02884a09b7,65f560505a0fd1f1dad5a605,Rebosen causes Ceflar.,38711,Rebosen is associated with Ceflar.,second,second,0
2282,Can you tell me something about Agoriv?,32,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,topic-is-subject,Graduated High-school,51145,1710584039037,1710583987892,female,English,Denoden,Agoriv,65956a59c56d234825654762,65f570acc0917460779ce7d0,65f560505a0fd1f1dad5a605,Agoriv causes Denoden.,30720,Agoriv is associated with Denoden.,second,second,0
2322,Can you tell me something about Themaglin?,28,Rebosen causes Themaglin.,Themaglin causes Rebosen.,Rebosen,,topic-is-subject,Graduated High-school,46978,1710584224642,1710584177664,male,English,Rebosen,Themaglin,62fb7ad9555e50d90fb713e8,65f5716b5e08f6ab54dff41f,65f560505a0fd1f1dad5a605,Rebosen causes Themaglin.,19350,Themaglin is associated with Rebosen.,second,second,0
2324,Can you tell me something about Rebosen?,37,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,topic-is-subject,Higher degree,56990,1710584235272,1710584178282,male,English,Rebosen,Agoriv,647e06e4564c6d08e99046a2,65f5716d762a07b50be81ea4,65f560505a0fd1f1dad5a605,Agoriv causes Rebosen.,30066,Rebosen is associated with Agoriv.,first,first,0
2325,Can you tell me something about Themaglin?,48,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,topic-is-subject,Graduated High-school,30903,1710584236010,1710584205107,male,english,Agoriv,Themaglin,57e7b82b21d77800018e51fe,65f5718b4f9d8d272d90d489,65f560505a0fd1f1dad5a605,Agoriv causes Themaglin.,17630,Themaglin is associated with Agoriv.,second,second,0
2334,Can you tell me something about Themaglin?,65,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,No comments,topic-is-subject,Graduated College,71920,1710584268010,1710584196091,male,English,Themaglin,Flembers,5d21aed085192700013a5282,65f57181e5d2f31956d491e3,65f560505a0fd1f1dad5a605,Flembers causes Themaglin.,30958,Themaglin is associated with Flembers.,first,first,0
2341,Can you tell me something about Rebosen?,47,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,topic-is-subject,Graduated College,55449,1710584317605,1710584262156,female,English,Themaglin,Rebosen,5b76d5edaa4329000173a465,65f571ac7f5b498314e14232,65f560505a0fd1f1dad5a605,Rebosen causes Themaglin.,30057,Rebosen is associated with Themaglin.,second,second,0
2283,Can you tell me something about Denoden?,33,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,topic-is-PP,Higher degree,45372,1710584058980,1710584013608,female,english,Flembers,Denoden,5ae1dab78ee5bf00018c8239,65f570c1cf58d60ef65edcf7,65f560505a0fd1f1dad5a605,Flembers causes Denoden.,28668,Flembers is associated with Denoden.,first,second,0
2287,Can you tell me something about Denoden?,33,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,topic-is-PP,Higher degree,55630,1710584070856,1710584015226,male,English,Denoden,Agoriv,5e21005493a6893fd2c7dde4,65f570c868230ec372cd6806,65f560505a0fd1f1dad5a605,Denoden causes Agoriv.,21199,Agoriv is associated with Denoden.,second,first,0
2311,Can you tell me something about Flembers?,27,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,topic-is-subject,Graduated College,117327,1710584185506,1710584068179,female,English ,Flembers,Ceflar,5ec3a81bc1172f212ae916c5,65f570fdaa9026db59ebf353,65f560505a0fd1f1dad5a605,Ceflar causes Flembers.,28163,Flembers is associated with Ceflar.,first,first,0
2340,Can you tell me something about Denoden?,71,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,topic-is-subject,Higher degree,57551,1710584312631,1710584255089,female,English,Denoden,Flembers,5f1c6f60ed2efa4ff67399f4,65f571b4e5d2f31956d491f2,65f560505a0fd1f1dad5a605,Denoden causes Flembers.,30047,Denoden is associated with Flembers.,first,first,0
2346,Can you tell me something about Themaglin?,62,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,Thanks for the survey.,topic-is-subject,Graduated High-school,48984,1710584326977,1710584277993,male,ENGLISH,Themaglin,Flembers,5ba3be96258e340001cebb06,65f571cdb2471d94ad38df06,65f560505a0fd1f1dad5a605,Flembers causes Themaglin.,15976,Themaglin is associated with Flembers.,first,first,0
2347,Can you tell me something about Denoden?,58,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,topic-is-PP,Higher degree,37761,1710584329504,1710584291743,female,English,Rebosen,Denoden,5815a5f000b325000184db51,65f571db63f627ecf1af0b93,65f560505a0fd1f1dad5a605,Denoden causes Rebosen.,15830,Rebosen is associated with Denoden.,first,second,0
