submission_id,age,choice1,choice2,choiceNameFirst,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,name1,name2,prolific_pid,prolific_session_id,prolific_study_id,prompt,response,responseTime,trialNR
991,63,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,symmetric,Higher degree,71430,1704726042164,1704725970734,female,English ,Themaglin,Agoriv,5d51ad87e02e5500182bb86e,659c0dca51d2e752cf4b6c49,659c0a8fa416f7f903ea0d6a,Themaglin and Agoriv are associated.,Themaglin causes Agoriv.,22467,0
992,53,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,symmetric,Graduated High-school,47179,1704726047170,1704725999991,male,,Themaglin,Ceflar,5fd64479bf40a251701159d6,659c0dcfd10019d644555d2c,659c0a8fa416f7f903ea0d6a,Themaglin and Ceflar are associated.,Ceflar causes Themaglin.,27569,0
994,49,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,asymmetric,Graduated High-school,53419,1704726052749,1704725999330,female,English ,Agoriv,Themaglin,590a581797e13f0001f50f6d,659c0de44c07c18f5019c7ef,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Themaglin.,Agoriv causes Themaglin.,24316,0
995,33,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,asymmetric,Higher degree,58493,1704726053982,1704725995489,male,English ,Rebosen,Flembers,63d9209f99e4ca61aaa0e54b,659c0dd7700bb40c301031f6,659c0a8fa416f7f903ea0d6a,Rebosen is associated with Flembers.,Rebosen causes Flembers.,38127,0
996,50,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,symmetric,Graduated College,48993,1704726059727,1704726010734,female,english,Rebosen,Denoden,5ecd41b94c2e85070cdafa60,659c0de12ebd1a9176b44d6c,659c0a8fa416f7f903ea0d6a,Rebosen and Denoden are associated.,Rebosen causes Denoden.,16009,0
997,32,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,symmetric,Higher degree,45430,1704726062867,1704726017437,,,Denoden,Ceflar,6501bdc07ec7d13f08561aaf,659c0df7a416f7f903ea0e9c,659c0a8fa416f7f903ea0d6a,Denoden and Ceflar are associated.,Denoden causes Ceflar.,10192,0
1009,63,Denoden causes Themaglin.,Themaglin causes Denoden.,Denoden,,asymmetric,Graduated High-school,42164,1704726095117,1704726052954,male,English,Denoden,Themaglin,5d1bcfd2e24a990001f327a3,659c0e1ed07ef99f53f67be6,659c0a8fa416f7f903ea0d6a,Denoden is associated with Themaglin.,Themaglin causes Denoden.,15913,0
1015,44,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,symmetric,Graduated College,48713,1704726120275,1704726071562,female,English,Flembers,Agoriv,6352c6a21c75cd6ea773f20f,659c0e2a718286ff50f70a87,659c0a8fa416f7f903ea0d6a,Flembers and Agoriv are associated.,Flembers causes Agoriv.,19557,0
1018,59,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,asymmetric,Higher degree,44260,1704726135324,1704726091064,female,english,Rebosen,Agoriv,5ea00187a318681b9bed99dd,659c0e410cbe7646c1ed3312,659c0a8fa416f7f903ea0d6a,Rebosen is associated with Agoriv.,Agoriv causes Rebosen.,21404,0
1025,65,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,symmetric,Graduated High-school,60818,1704726150736,1704726089918,male,English,Rebosen,Flembers,61572aeab6ac8a5fe94b43b4,659c0e3cb48bd0f5609f2b40,659c0a8fa416f7f903ea0d6a,Rebosen and Flembers are associated.,Rebosen causes Flembers.,29644,0
999,32,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,asymmetric,Graduated High-school,54450,1704726064793,1704726010343,female,English,Agoriv,Flembers,65254e99b0d9f4503489b08a,659c0df6201b28fb157b43ea,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Flembers.,Flembers causes Agoriv.,26439,0
1002,54,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,symmetric,Graduated High-school,63264,1704726067286,1704726004022,female,English,Ceflar,Rebosen,64399fba4898055839d9f069,659c0dea90eb1f1e03103170,659c0a8fa416f7f903ea0d6a,Ceflar and Rebosen are associated.,Ceflar causes Rebosen.,32946,0
1017,34,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,asymmetric,Graduated College,54675,1704726133655,1704726078980,male,English ,Agoriv,Themaglin,63e543776175d50494dd5efd,659c0e372c344a2e76e3b98f,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Themaglin.,Themaglin causes Agoriv.,30560,0
1035,21,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,asymmetric,Graduated High-school,33688,1704726188343,1704726154655,male,"English, French",Denoden,Rebosen,5be330d151ed78000195cdcd,659c0e7983d4bc66e641a21c,659c0a8fa416f7f903ea0d6a,Denoden is associated with Rebosen.,Rebosen causes Denoden.,19131,0
1053,25,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,asymmetric,Higher degree,57938,1704726235595,1704726177657,female,english,Flembers,Themaglin,6058a04c3fae6d6f4f7903aa,659c0e53d07ef99f53f67bf7,659c0a8fa416f7f903ea0d6a,Flembers is associated with Themaglin.,Themaglin causes Flembers.,39730,0
1059,39,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,asymmetric,Higher degree,29558,1704726251930,1704726222372,male,,Agoriv,Rebosen,60bd350431ab0f24daafa597,659c0ec7c3cbbbd14be492d7,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Rebosen.,Rebosen causes Agoriv.,8230,0
1072,35,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,asymmetric,Higher degree,123836,1704726276223,1704726152387,male,english,Ceflar,Themaglin,5da0369db1088f00122344c5,659c0e73158454c8dea6294a,659c0a8fa416f7f903ea0d6a,Ceflar is associated with Themaglin.,Ceflar causes Themaglin.,7273,0
1000,61,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,"University, not college.",asymmetric,Graduated College,63745,1704726065585,1704726001840,male,English ,Flembers,Themaglin,5e4fee53478084033f395903,659c0de9f4b22fa3bbfa0339,659c0a8fa416f7f903ea0d6a,Flembers is associated with Themaglin.,Themaglin causes Flembers.,21403,0
1020,54,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,symmetric,Graduated High-school,97208,1704726142551,1704726045343,female,English,Themaglin,Agoriv,5d0806849fa4ad0018638a46,659c0e15c973ea364d124374,659c0a8fa416f7f903ea0d6a,Themaglin and Agoriv are associated.,Themaglin causes Agoriv.,62156,0
1041,31,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,asymmetric,Higher degree,58889,1704726214804,1704726155915,female,English ,Flembers,Themaglin,62974e9e2c78ea924179b26f,659c0e753a04606489210bfa,659c0a8fa416f7f903ea0d6a,Flembers is associated with Themaglin.,Flembers causes Themaglin.,26999,0
1055,48,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,n/a,asymmetric,Graduated College,63033,1704726244160,1704726181127,female,English,Agoriv,Flembers,5c69ec2a51ea580001da65ae,659c0e98f65f1aa2a59c79dc,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Flembers.,Flembers causes Agoriv.,22282,0
1001,39,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,asymmetric,Graduated College,31745,1704726067031,1704726035286,female,English,Themaglin,Rebosen,5c4707cd4a1fb4000136c04e,659c0e0d700bb40c30103218,659c0a8fa416f7f903ea0d6a,Themaglin is associated with Rebosen.,Rebosen causes Themaglin.,16577,0
1014,71,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,symmetric,Graduated High-school,65019,1704726119652,1704726054633,female,,Flembers,Rebosen,59d3b5fa4e58e40001953a66,659c0e16b48bd0f5609f2b37,659c0a8fa416f7f903ea0d6a,Flembers and Rebosen are associated.,Flembers causes Rebosen.,26244,0
1023,31,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,asymmetric,Graduated High-school,69258,1704726142961,1704726073703,female,English,Agoriv,Ceflar,6109a77382a46b2eaa24f2ee,659c0e2f48f0b867aa3eebdd,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Ceflar.,Ceflar causes Agoriv.,49454,0
1028,23,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,symmetric,Graduated College,89550,1704726158037,1704726068487,male,English,Agoriv,Ceflar,5ea556346fe116549c336fc9,659c0e26401e7a134d3435e0,659c0a8fa416f7f903ea0d6a,Agoriv and Ceflar are associated.,Agoriv causes Ceflar.,58346,0
1034,46,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,asymmetric,Graduated College,42748,1704726184866,1704726142118,female,English ,Flembers,Rebosen,60ff13bf692c2c24bfe600fd,659c0e74f4c0ace95d32d5cf,659c0a8fa416f7f903ea0d6a,Flembers is associated with Rebosen.,Rebosen causes Flembers.,17605,0
1045,50,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,Neither of the statements are true.  I can't answer the question about gender because I do not have one.  I have a sex assigned at birth.,symmetric,Higher degree,63229,1704726229254,1704726166025,other,English,Agoriv,Flembers,5e234e6d06121f5eceaba7f1,659c0e8c4c830d6ce222756a,659c0a8fa416f7f903ea0d6a,Agoriv and Flembers are associated.,Flembers causes Agoriv.,11092,0
1004,55,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,asymmetric,Graduated College,45311,1704726078750,1704726033439,female,Engish,Denoden,Flembers,5a52669aacc75b000179c9b4,659c0e09a721a58240f22c2a,659c0a8fa416f7f903ea0d6a,Denoden is associated with Flembers.,Flembers causes Denoden.,15848,0
1013,30,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,asymmetric,Higher degree,24736,1704726111700,1704726086964,male,English,Rebosen,Denoden,5c853fb8de8ae1001703d476,659c0e309620d34ae192d473,659c0a8fa416f7f903ea0d6a,Rebosen is associated with Denoden.,Rebosen causes Denoden.,11182,0
1042,48,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,asymmetric,Graduated College,45450,1704726218515,1704726173065,female,English,Flembers,Agoriv,5d61a6ec798d980001f9d5e1,659c0e9bc86d48dcd1ea1bcf,659c0a8fa416f7f903ea0d6a,Flembers is associated with Agoriv.,Agoriv causes Flembers.,20740,0
1051,22,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,symmetric,Graduated College,30884,1704726235281,1704726204397,female,English,Flembers,Themaglin,5f00b01d61fa111d7796e996,659c0eb5bf2c64393c714689,659c0a8fa416f7f903ea0d6a,Flembers and Themaglin are associated.,Themaglin causes Flembers.,9603,0
1005,38,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,symmetric,Graduated College,38258,1704726082096,1704726043838,female,English ,Denoden,Themaglin,61f2adffa09e72f23cbaf9e9,659c0da02fcd63b62cf67b92,659c0a8fa416f7f903ea0d6a,Denoden and Themaglin are associated.,Denoden causes Themaglin.,14052,0
1006,27,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,"Logically, neither causes the other but I picked the one that I thought was right.",symmetric,Higher degree,102628,1704726088375,1704725985747,female,English,Denoden,Flembers,60f68f4ac13cf8de419f1d8d,659c0dd8cbd005e70931e70b,659c0a8fa416f7f903ea0d6a,Denoden and Flembers are associated.,Flembers causes Denoden.,43044,0
1007,58,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,asymmetric,Graduated College,48488,1704726087699,1704726039211,female,English,Denoden,Agoriv,58577840af007f0001caa9dd,659c0e0017b8ca134946e19e,659c0a8fa416f7f903ea0d6a,Denoden is associated with Agoriv.,Agoriv causes Denoden.,21931,0
1048,25,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,symmetric,Higher degree,54537,1704726231533,1704726176996,female,English,Ceflar,Agoriv,612f4a36268888b428b97bb1,659c0e9b57dc159282ede9f5,659c0a8fa416f7f903ea0d6a,Ceflar and Agoriv are associated.,Ceflar causes Agoriv.,29957,0
1050,21,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,symmetric,Graduated High-school,69194,1704726234424,1704726165230,female,English,Agoriv,Themaglin,5fae4da3bf842d08cfd0dcc6,659c0e8f97b2569031d6a703,659c0a8fa416f7f903ea0d6a,Agoriv and Themaglin are associated.,Agoriv causes Themaglin.,44362,0
1060,56,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,asymmetric,Higher degree,45926,1704726252306,1704726206380,female,English,Ceflar,Agoriv,5d539f4f147a7d00195aaeb1,659c0eb89b85d977885f9410,659c0a8fa416f7f903ea0d6a,Ceflar is associated with Agoriv.,Agoriv causes Ceflar.,20730,0
1010,38,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,asymmetric,Graduated College,49313,1704725994618,1704725945305,male,english,Rebosen,Denoden,5f84ac968dc8711503beeb19,659c0e165b816854e4cbb10e,659c0a8fa416f7f903ea0d6a,Rebosen is associated with Denoden.,Rebosen causes Denoden.,24146,0
1024,29,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,,asymmetric,Graduated College,46431,1704726144027,1704726097596,female,English,Flembers,Ceflar,60efe254ec9bf3398e3600da,659c0e48a1f192627664685c,659c0a8fa416f7f903ea0d6a,Flembers is associated with Ceflar.,Ceflar causes Flembers.,26312,0
1027,31,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,symmetric,Higher degree,29161,1704726157718,1704726128557,male,english,Agoriv,Denoden,615f58e919460299d9506c35,659c0e65d10019d644555d5a,659c0a8fa416f7f903ea0d6a,Agoriv and Denoden are associated.,Agoriv causes Denoden.,13752,0
1040,63,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,symmetric,Graduated College,66484,1704726210672,1704726144188,male,English,Themaglin,Rebosen,5fdf8fe29f4b9e80cc7f7f7d,659c0e7ea8517af6e61d4f8a,659c0a8fa416f7f903ea0d6a,Themaglin and Rebosen are associated.,Rebosen causes Themaglin.,38308,0
1043,39,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,symmetric,Graduated College,53653,1704726217382,1704726163729,female,British English,Flembers,Ceflar,58a478847cf56d0001f91f2e,659c0e527bc797071a0b9cfa,659c0a8fa416f7f903ea0d6a,Flembers and Ceflar are associated.,Flembers causes Ceflar.,12871,0
1054,28,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,asymmetric,Graduated College,35286,1704726236395,1704726201109,female,English,Ceflar,Rebosen,6072f8908ca848cb61dcce5d,659c0e9d650f0b0922cd653b,659c0a8fa416f7f903ea0d6a,Ceflar is associated with Rebosen.,Rebosen causes Ceflar.,18572,0
1056,38,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,asymmetric,Graduated High-school,34423,1704726242417,1704726207994,male, english,Rebosen,Denoden,5ce3af911a90fb0015fcaec7,659c0ebc90d356c8dae34c24,659c0a8fa416f7f903ea0d6a,Rebosen is associated with Denoden.,Denoden causes Rebosen.,10522,0
1069,29,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,asymmetric,Graduated College,19598,1704726266916,1704726247318,female,English,Rebosen,Agoriv,5b3648e7f726b2000192b3f4,659c0ee13f5b847e1e792510,659c0a8fa416f7f903ea0d6a,Rebosen is associated with Agoriv.,Agoriv causes Rebosen.,6791,0
1071,65,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,Interesting. Would love to know the answer!,asymmetric,Higher degree,137978,1704726194934,1704726056956,female,English,Denoden,Ceflar,5f58744ecdecc83e9d559f86,659c0e5e45f02df19a813ce1,659c0a8fa416f7f903ea0d6a,Denoden is associated with Ceflar.,Ceflar causes Denoden.,57158,0
1075,41,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,symmetric,Higher degree,29738,1704726297480,1704726267743,male,english,Agoriv,Denoden,63d13cca81e6d01c11fb0ca5,659c0ee6b6512b3a14792515,659c0a8fa416f7f903ea0d6a,Agoriv and Denoden are associated.,Agoriv causes Denoden.,13221,0
1011,36,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,symmetric,Higher degree,29423,1704726101048,1704726071625,female,English,Flembers,Denoden,608489b0f443591db476893d,659c0e2bff3704db26c8975e,659c0a8fa416f7f903ea0d6a,Flembers and Denoden are associated.,Flembers causes Denoden.,13927,0
1022,45,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,symmetric,Graduated High-school,50298,1704726142350,1704726092052,male,,Rebosen,Ceflar,611a825cb5c4add8a92389e3,659c0e4366a01dfb5f073285,659c0a8fa416f7f903ea0d6a,Rebosen and Ceflar are associated.,Rebosen causes Ceflar.,16574,0
1036,40,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,asymmetric,Higher degree,46451,1704726189020,1704726142569,female,English,Ceflar,Flembers,5e238a81a6a740650cbb4c86,659c0e741bc3f38c242901d7,659c0a8fa416f7f903ea0d6a,Ceflar is associated with Flembers.,Flembers causes Ceflar.,24536,0
1012,54,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,symmetric,Graduated College,46546,1704726103946,1704726057400,female,English,Rebosen,Themaglin,5944e8d4d8d2690001d0a6fa,659c0e18f4b22fa3bbfa0354,659c0a8fa416f7f903ea0d6a,Rebosen and Themaglin are associated.,Rebosen causes Themaglin.,26644,0
1016,72,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,asymmetric,Graduated College,84214,1704726124491,1704726040277,female,English,Agoriv,Ceflar,616c176e3053a05aac471aa9,659c0e11c973ea364d12436e,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Ceflar.,Ceflar causes Agoriv.,37930,0
1021,39,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,symmetric,Graduated High-school,51794,1704726141575,1704726089781,male,English,Themaglin,Ceflar,5b11413a30d562000155b605,659c0e440c37bbc4844a1068,659c0a8fa416f7f903ea0d6a,Themaglin and Ceflar are associated.,Themaglin causes Ceflar.,26871,0
1019,34,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,asymmetric,Graduated High-school,50097,1704726138246,1704726088149,female,English,Flembers,Agoriv,5c1a1a8e792f4400015d5b86,659c0e3d0a3824c30624ba14,659c0a8fa416f7f903ea0d6a,Flembers is associated with Agoriv.,Agoriv causes Flembers.,14671,0
1032,38,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,symmetric,Graduated College,32860,1704726175379,1704726142519,female,English,Themaglin,Denoden,598d74208380cc00012a3a62,659c0e7636e74a52c99072ec,659c0a8fa416f7f903ea0d6a,Themaglin and Denoden are associated.,Themaglin causes Denoden.,14624,0
1026,35,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,symmetric,Higher degree,28801,1704726155064,1704726126263,male,English,Flembers,Rebosen,54905775fdf99b7255546dfe,659c0e622fcd63b62cf67bdb,659c0a8fa416f7f903ea0d6a,Flembers and Rebosen are associated.,Rebosen causes Flembers.,8781,0
1030,45,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,symmetric,Graduated High-school,39474,1704726146078,1704726106604,female,English,Agoriv,Ceflar,59f7c290f4217300016cc2fb,659c0e6adc3b72664db37b07,659c0a8fa416f7f903ea0d6a,Agoriv and Ceflar are associated.,Agoriv causes Ceflar.,14305,0
1047,28,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,symmetric,Graduated High-school,33816,1704726230745,1704726196929,female,English,Agoriv,Denoden,5ccdc8af8866b10015fff794,659c0eaec1eac6aa74ea1bcf,659c0a8fa416f7f903ea0d6a,Agoriv and Denoden are associated.,Agoriv causes Denoden.,13802,0
1029,22,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,asymmetric,Graduated High-school,28383,1704726161385,1704726133002,female,English,Agoriv,Flembers,60ff140bb12e7cc7e6927299,659c0e6d85e8225645cc4d67,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Flembers.,Flembers causes Agoriv.,13679,0
1046,35,Agoriv causes Flembers.,Flembers causes Agoriv.,Agoriv,,symmetric,Graduated College,42831,1704726229904,1704726187073,female,English,Agoriv,Flembers,5b224205a0527a00019d40ea,659c0e882cd41c9505f8bb79,659c0a8fa416f7f903ea0d6a,Agoriv and Flembers are associated.,Agoriv causes Flembers.,25552,0
1049,29,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,symmetric,Graduated College,46807,1704726228225,1704726181418,female,English,Denoden,Rebosen,5f7f50b84de3e60cc5140897,659c0ea236e74a52c9907303,659c0a8fa416f7f903ea0d6a,Denoden and Rebosen are associated.,Rebosen causes Denoden.,22537,0
1057,52,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,asymmetric,Graduated College,49264,1704726247369,1704726198105,male,English,Themaglin,Denoden,643fd27bdf8bbe600ff7fcc3,659c0eaf332d20071dc654ac,659c0a8fa416f7f903ea0d6a,Themaglin is associated with Denoden.,Denoden causes Themaglin.,29848,0
1067,53,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,symmetric,Higher degree,66476,1704726262474,1704726195998,female,English,Ceflar,Themaglin,6076d4d054ca97fcf0ba89bd,659c0eaf9931fee829fd164b,659c0a8fa416f7f903ea0d6a,Ceflar and Themaglin are associated.,Ceflar causes Themaglin.,22183,0
1031,36,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,symmetric,Graduated High-school,28641,1704726174913,1704726146272,female,English,Ceflar,Denoden,5f63721c4ff6ec0436887753,659c0e7dd19535629e854b42,659c0a8fa416f7f903ea0d6a,Ceflar and Denoden are associated.,Ceflar causes Denoden.,12941,0
1037,35,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,symmetric,Graduated High-school,31993,1704726201646,1704726169653,female,English,Agoriv,Denoden,5b60c7321b181c00011ae753,659c0e9059cfe3efb54d90c9,659c0a8fa416f7f903ea0d6a,Agoriv and Denoden are associated.,Agoriv causes Denoden.,13256,0
1038,37,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,symmetric,Graduated College,45076,1704726207240,1704726162164,female,English,Rebosen,Ceflar,60659fa1c158d333d9ec89b8,659c0e8b57ac90eb87463cc9,659c0a8fa416f7f903ea0d6a,Rebosen and Ceflar are associated.,Ceflar causes Rebosen.,20307,0
1033,32,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,asymmetric,,29793,1704726181080,1704726151287,other,English,Denoden,Agoriv,5dd5a5f25a40f256e14e7908,659c0e7d45f02df19a813cf0,659c0a8fa416f7f903ea0d6a,Denoden is associated with Agoriv.,Denoden causes Agoriv.,14923,0
1052,38,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,asymmetric,Graduated College,73404,1704726236783,1704726163379,male,English,Ceflar,Themaglin,5ac13a13e1099600016a62ef,659c0e869dea0bd160210bf8,659c0a8fa416f7f903ea0d6a,Ceflar is associated with Themaglin.,Ceflar causes Themaglin.,17650,0
1058,69,Denoden causes Agoriv.,Agoriv causes Denoden.,Denoden,,symmetric,Graduated College,65534,1704726250431,1704726184897,female,English,Denoden,Agoriv,5c49b156f5e26d0001479b44,659c0ea67266c278e349b59f,659c0a8fa416f7f903ea0d6a,Denoden and Agoriv are associated.,Denoden causes Agoriv.,23387,0
1061,45,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,asymmetric,Graduated College,30401,1704726252815,1704726222414,female,english,Rebosen,Flembers,5791dae225cb71000128ad5b,659c0ec946c47d37869e0c42,659c0a8fa416f7f903ea0d6a,Rebosen is associated with Flembers.,Flembers causes Rebosen.,14847,0
1062,35,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,asymmetric,Higher degree,55846,1704726254911,1704726199065,female,english,Denoden,Ceflar,5f50e9a52213ce2868b7d0af,659c0eacfb3cdb591e69e05c,659c0a8fa416f7f903ea0d6a,Denoden is associated with Ceflar.,Denoden causes Ceflar.,34249,0
1063,28,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,asymmetric,Higher degree,37734,1704726254690,1704726216956,female,English,Ceflar,Flembers,56aa6d98638440000c8b4eb0,659c0ec1f0063e8589dc48e9,659c0a8fa416f7f903ea0d6a,Ceflar is associated with Flembers.,Flembers causes Ceflar.,17551,0
1064,37,Rebosen causes Agoriv.,Agoriv causes Rebosen.,Rebosen,,symmetric,Higher degree,33628,1704726272915,1704726239287,female,English,Rebosen,Agoriv,60fbc21303c4bb03e3ba72b3,659c0ecadc3b72664db37b1b,659c0a8fa416f7f903ea0d6a,Rebosen and Agoriv are associated.,Rebosen causes Agoriv.,16494,0
1065,34,Themaglin causes Ceflar.,Ceflar causes Themaglin.,Themaglin,,asymmetric,Higher degree,47337,1704726257697,1704726210360,female,English,Ceflar,Themaglin,5f44ec581d2bed02f7427a31,659c0eb890d356c8dae34c22,659c0a8fa416f7f903ea0d6a,Ceflar is associated with Themaglin.,Ceflar causes Themaglin.,16409,0
1066,56,Agoriv causes Denoden.,Denoden causes Agoriv.,Agoriv,,symmetric,,53109,1704726261181,1704726208072,female,English ,Denoden,Agoriv,5b07b3959649530001a3c8c5,659c0eb98d2a283d3aede9f4,659c0a8fa416f7f903ea0d6a,Denoden and Agoriv are associated.,Denoden causes Agoriv.,20401,0
1068,32,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,symmetric,Higher degree,24706,1704726263603,1704726238897,male,English,Ceflar,Themaglin,63ea47b5c84fbf76fc7d41eb,659c0eda83bc6c49a341a253,659c0a8fa416f7f903ea0d6a,Ceflar and Themaglin are associated.,Themaglin causes Ceflar.,9311,0
1070,47,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,symmetric,Graduated College,59045,1704726266385,1704726207340,female,English,Ceflar,Flembers,627288c5146479169a28cd03,659c0eb2880e139e635f9418,659c0a8fa416f7f903ea0d6a,Ceflar and Flembers are associated.,Ceflar causes Flembers.,35310,0
1073,31,Ceflar causes Flembers.,Flembers causes Ceflar.,Ceflar,,symmetric,Higher degree,40611,1704726275792,1704726235181,female,English,Flembers,Ceflar,5f10badda2f6933c50f5cbf2,659c0ed196e88b0a8d7e381f,659c0a8fa416f7f903ea0d6a,Flembers and Ceflar are associated.,Ceflar causes Flembers.,21196,0
1074,31,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,symmetric,Graduated High-school,34296,1704726276186,1704726241890,female,English,Rebosen,Themaglin,60aa817bc03dba2890522f2f,659c0ede289426d4bcd6a71e,659c0a8fa416f7f903ea0d6a,Rebosen and Themaglin are associated.,Rebosen causes Themaglin.,17479,0
1076,31,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,symmetric,Graduated College,31149,1704726278482,1704726247333,male,English,Themaglin,Agoriv,6129250af722358dd0a6433b,659c0ee1317fd55a97dc48fa,659c0a8fa416f7f903ea0d6a,Themaglin and Agoriv are associated.,Themaglin causes Agoriv.,13273,0
1077,63,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,asymmetric,Graduated College,100491,1704726280315,1704726179824,female,English ,Agoriv,Flembers,5c27c724867f660001ae6785,659c0e9adc3b72664db37b12,659c0a8fa416f7f903ea0d6a,Agoriv is associated with Flembers.,Flembers causes Agoriv.,49072,0
1078,32,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,Where is the 'neither' option - I'm a scientist by education and know not to assume causation just because there's association...,symmetric,Graduated College,84610,1704726284161,1704726199551,other,English,Themaglin,Flembers,5e39c358d0a20f1df2500baf,659c0eafc425a20ee741aa32,659c0a8fa416f7f903ea0d6a,Themaglin and Flembers are associated.,Themaglin causes Flembers.,41994,0
